,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,master_metadata_album_artist_name,master_metadata_album_album_name,genres,artist_popularity
1259,0.509,0.325,4,-13.379,1,0.0877,0.91,2.98e-06,0.287,0.542,127.72,audio_features,2dIXwfsOCbyerm7mEKfg5K,spotify:track:2dIXwfsOCbyerm7mEKfg5K,https://api.spotify.com/v1/tracks/2dIXwfsOCbyerm7mEKfg5K,https://api.spotify.com/v1/audio-analysis/2dIXwfsOCbyerm7mEKfg5K,229538,4,Miles Carter,I'm Still Here,[],39.0
1260,0.562,0.438,8,-7.849,1,0.0686,0.115,0.0,0.104,0.428,174.82,audio_features,2PR8QhDcUuzSsWbxhmoDfB,spotify:track:2PR8QhDcUuzSsWbxhmoDfB,https://api.spotify.com/v1/tracks/2PR8QhDcUuzSsWbxhmoDfB,https://api.spotify.com/v1/audio-analysis/2PR8QhDcUuzSsWbxhmoDfB,212661,4,Nicklas Sahl,Unsolvable,['danish pop'],44.0
1261,0.282,0.0354,11,-26.202,0,0.0435,0.996,0.908,0.0861,0.35,200.806,audio_features,057tJsbAYJtLROe0XSn85a,spotify:track:057tJsbAYJtLROe0XSn85a,https://api.spotify.com/v1/tracks/057tJsbAYJtLROe0XSn85a,https://api.spotify.com/v1/audio-analysis/057tJsbAYJtLROe0XSn85a,132357,4,Inreload,Highland Dreams,[],45.0
1262,0.712,0.889,0,-6.344,0,0.048,0.0653,0.00384,0.202,0.219,125.022,audio_features,0eiLudweyosA5c7EUJ6y0c,spotify:track:0eiLudweyosA5c7EUJ6y0c,https://api.spotify.com/v1/tracks/0eiLudweyosA5c7EUJ6y0c,https://api.spotify.com/v1/audio-analysis/0eiLudweyosA5c7EUJ6y0c,178420,4,Harrison,Breathe Me In,[],57.0
1263,0.378,0.254,7,-9.021,1,0.0353,0.844,0.0,0.111,0.373,78.978,audio_features,27hauwRp0G2YflSJfkmD3o,spotify:track:27hauwRp0G2YflSJfkmD3o,https://api.spotify.com/v1/tracks/27hauwRp0G2YflSJfkmD3o,https://api.spotify.com/v1/audio-analysis/27hauwRp0G2YflSJfkmD3o,195481,4,James Smith,T-Shirts,"['neo mellow', 'pop', 'uk pop', 'viral pop']",59.0
1264,0.592,0.704,0,-5.873,1,0.0614,0.0104,3.38e-06,0.132,0.167,127.932,audio_features,7fz737Hl6L4rmjcqYkfneX,spotify:track:7fz737Hl6L4rmjcqYkfneX,https://api.spotify.com/v1/tracks/7fz737Hl6L4rmjcqYkfneX,https://api.spotify.com/v1/audio-analysis/7fz737Hl6L4rmjcqYkfneX,216055,4,Drew Sycamore,Brutal,['danish pop'],44.0
1265,0.274,0.348,5,-8.631,1,0.0293,0.547,0.0133,0.334,0.328,87.43,audio_features,4Hhv2vrOTy89HFRcjU3QOx,spotify:track:4Hhv2vrOTy89HFRcjU3QOx,https://api.spotify.com/v1/tracks/4Hhv2vrOTy89HFRcjU3QOx,https://api.spotify.com/v1/audio-analysis/4Hhv2vrOTy89HFRcjU3QOx,179693,3,Etta James,At Last!,"['adult standards', 'jazz blues', 'soul', 'soul blues', 'torch song', 'vocal jazz']",66.0
1266,0.545,0.169,0,-16.249,1,0.132,0.908,0.0,0.0942,0.482,98.225,audio_features,6GGdkwYk4NXuiIcQD16AZg,spotify:track:6GGdkwYk4NXuiIcQD16AZg,https://api.spotify.com/v1/tracks/6GGdkwYk4NXuiIcQD16AZg,https://api.spotify.com/v1/audio-analysis/6GGdkwYk4NXuiIcQD16AZg,124853,4,mxmtoon,plum blossom,"['alt z', 'bedroom pop', 'indie pop']",66.0
1267,0.724,0.71,0,-6.374,0,0.0294,0.459,2.07e-05,0.187,0.845,129.991,audio_features,0CvS3oKV4NZjcxjbFrEbxu,spotify:track:0CvS3oKV4NZjcxjbFrEbxu,https://api.spotify.com/v1/tracks/0CvS3oKV4NZjcxjbFrEbxu,https://api.spotify.com/v1/audio-analysis/0CvS3oKV4NZjcxjbFrEbxu,160154,4,Harris & Ford,Hollywood (feat. PollyAnna),['partyschlager'],65.0
1268,0.705,0.715,8,-8.401,0,0.0382,0.0278,0.00368,0.115,0.707,99.99,audio_features,56iZwmMoXHsIokBR5cjbmh,spotify:track:56iZwmMoXHsIokBR5cjbmh,https://api.spotify.com/v1/tracks/56iZwmMoXHsIokBR5cjbmh,https://api.spotify.com/v1/audio-analysis/56iZwmMoXHsIokBR5cjbmh,230830,4,Shy Shy Shy,Make Up,['danish indie pop'],27.0
1269,0.587,0.561,0,-6.569,1,0.146,0.0466,0.0,0.109,0.351,80.009,audio_features,6Hfu9sc7jvv6coyy2LlzBF,spotify:track:6Hfu9sc7jvv6coyy2LlzBF,https://api.spotify.com/v1/tracks/6Hfu9sc7jvv6coyy2LlzBF,https://api.spotify.com/v1/audio-analysis/6Hfu9sc7jvv6coyy2LlzBF,243187,4,Kanye West,Donda,"['chicago rap', 'rap']",90.0
1270,0.81,0.625,11,-6.347,1,0.0378,0.0369,2.85e-06,0.0448,0.961,107.03,audio_features,0PH5DRwlMQOLNq9Lf0qJn8,spotify:track:0PH5DRwlMQOLNq9Lf0qJn8,https://api.spotify.com/v1/tracks/0PH5DRwlMQOLNq9Lf0qJn8,https://api.spotify.com/v1/audio-analysis/0PH5DRwlMQOLNq9Lf0qJn8,189231,4,Morten Fillipsen,Happy Go Lucky,['mgp'],23.0
1271,0.669,0.773,0,-5.619,1,0.153,0.038,0.0,0.113,0.377,93.923,audio_features,7DwcBgdzqhFJltEaV1XF81,spotify:track:7DwcBgdzqhFJltEaV1XF81,https://api.spotify.com/v1/tracks/7DwcBgdzqhFJltEaV1XF81,https://api.spotify.com/v1/audio-analysis/7DwcBgdzqhFJltEaV1XF81,185857,4,Post Malone,Cooped Up,"['dfw rap', 'melodic rap', 'rap']",87.0
1272,0.718,0.758,10,-8.29,1,0.0703,0.238,0.00653,0.11,0.349,118.989,audio_features,1vbn9fEyw1IYhqgZJdu9ZB,spotify:track:1vbn9fEyw1IYhqgZJdu9ZB,https://api.spotify.com/v1/tracks/1vbn9fEyw1IYhqgZJdu9ZB,https://api.spotify.com/v1/audio-analysis/1vbn9fEyw1IYhqgZJdu9ZB,266179,4,Drake,"Honestly, Nevermind","['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",97.0
1273,0.733,0.521,3,-3.657,0,0.0457,0.107,0.0,0.0692,0.525,112.913,audio_features,3OUApyz3jDB3syGUNGqB1d,spotify:track:3OUApyz3jDB3syGUNGqB1d,https://api.spotify.com/v1/tracks/3OUApyz3jDB3syGUNGqB1d,https://api.spotify.com/v1/audio-analysis/3OUApyz3jDB3syGUNGqB1d,294693,4,Tyrese,I Wanna Go There,"['contemporary r&b', 'hip hop', 'hip pop', 'neo soul', 'quiet storm', 'r&b', 'urban contemporary']",55.0
1274,0.762,0.459,0,-10.307,1,0.0379,0.111,0.0219,0.147,0.749,96.069,audio_features,6l4TNbfPtNAOOlGIfceSaO,spotify:track:6l4TNbfPtNAOOlGIfceSaO,https://api.spotify.com/v1/tracks/6l4TNbfPtNAOOlGIfceSaO,https://api.spotify.com/v1/audio-analysis/6l4TNbfPtNAOOlGIfceSaO,345976,4,Maxwell,Maxwell's Urban Hang Suite,"['contemporary r&b', 'funk', 'hip pop', 'neo soul', 'quiet storm', 'r&b', 'soul', 'urban contemporary']",57.0
1275,0.203,0.00588,5,-34.66,1,0.0391,0.99,0.8290000000000001,0.118,0.0418,69.468,audio_features,3CkHOquzU3g6ekoYiuo5Fo,spotify:track:3CkHOquzU3g6ekoYiuo5Fo,https://api.spotify.com/v1/tracks/3CkHOquzU3g6ekoYiuo5Fo,https://api.spotify.com/v1/audio-analysis/3CkHOquzU3g6ekoYiuo5Fo,187250,4,Artura Ponce Valles,No me despiertes,['background music'],41.0
1276,0.591,0.376,11,-10.832,0,0.0543,0.478,0.0282,0.101,0.308,140.026,audio_features,1IqF5PUDUnaykHLs0RWbDO,spotify:track:1IqF5PUDUnaykHLs0RWbDO,https://api.spotify.com/v1/tracks/1IqF5PUDUnaykHLs0RWbDO,https://api.spotify.com/v1/audio-analysis/1IqF5PUDUnaykHLs0RWbDO,273864,4,BADBADNOTGOOD,IV,"['alternative hip hop', 'canadian modern jazz', 'escape room', 'indie soul']",62.0
1277,0.707,0.238,3,-8.818,1,0.0379,0.0905,2.42e-06,0.0842,0.345,124.156,audio_features,1boXOL0ua7N2iCOUVI1p9F,spotify:track:1boXOL0ua7N2iCOUVI1p9F,https://api.spotify.com/v1/tracks/1boXOL0ua7N2iCOUVI1p9F,https://api.spotify.com/v1/audio-analysis/1boXOL0ua7N2iCOUVI1p9F,270847,3,Daniel Caesar,Get You - Single,"['canadian contemporary r&b', 'pop', 'r&b']",76.0
1278,0.551,0.756,2,-4.948,1,0.0652,0.0511,0.0,0.0765,0.618,175.984,audio_features,6qCsKKS7Ol63SJW3LOIX5R,spotify:track:6qCsKKS7Ol63SJW3LOIX5R,https://api.spotify.com/v1/tracks/6qCsKKS7Ol63SJW3LOIX5R,https://api.spotify.com/v1/audio-analysis/6qCsKKS7Ol63SJW3LOIX5R,205733,4,Miley Cyrus,Plastic Hearts,"['dance pop', 'pop', 'post-teen pop']",80.0
1279,0.677,0.33,2,-11.198,1,0.149,0.474,0.0008709999999999,0.064,0.336,68.985,audio_features,2Yv2mHzr5AQavVdwQjEokV,spotify:track:2Yv2mHzr5AQavVdwQjEokV,https://api.spotify.com/v1/tracks/2Yv2mHzr5AQavVdwQjEokV,https://api.spotify.com/v1/audio-analysis/2Yv2mHzr5AQavVdwQjEokV,298440,4,Mac Miller,Circles,"['hip hop', 'pittsburgh rap', 'rap']",83.0
1280,0.5760000000000001,0.745,1,-5.573,1,0.121,0.13,4.46e-06,0.0782,0.543,77.465,audio_features,7iGIPglHPKi7GEdHMhI0iY,spotify:track:7iGIPglHPKi7GEdHMhI0iY,https://api.spotify.com/v1/tracks/7iGIPglHPKi7GEdHMhI0iY,https://api.spotify.com/v1/audio-analysis/7iGIPglHPKi7GEdHMhI0iY,188844,4,Phlake,Phine,"['danish pop', 'scandinavian r&b']",51.0
1281,0.789,0.606,1,-5.052,0,0.0922,0.109,0.0,0.0839,0.497,104.203,audio_features,3GIknrNxqnm0znGUfRB0y9,spotify:track:3GIknrNxqnm0znGUfRB0y9,https://api.spotify.com/v1/tracks/3GIknrNxqnm0znGUfRB0y9,https://api.spotify.com/v1/audio-analysis/3GIknrNxqnm0znGUfRB0y9,144154,4,Gobs,Champagne,['danish pop'],54.0
1282,0.8150000000000001,0.8160000000000001,5,-4.393,0,0.0513,0.0501,0.000887,0.0761,0.774,96.033,audio_features,24OeEKPQ8qqNZnPevRHxUT,spotify:track:24OeEKPQ8qqNZnPevRHxUT,https://api.spotify.com/v1/tracks/24OeEKPQ8qqNZnPevRHxUT,https://api.spotify.com/v1/audio-analysis/24OeEKPQ8qqNZnPevRHxUT,187453,4,Justin Bieber,Justice,"['canadian pop', 'pop']",90.0
1283,0.225,0.0131,5,-29.096,0,0.0405,0.976,0.958,0.0864,0.0762,64.27,audio_features,5ca7B7Qi2gpzPELK9lBab0,spotify:track:5ca7B7Qi2gpzPELK9lBab0,https://api.spotify.com/v1/tracks/5ca7B7Qi2gpzPELK9lBab0,https://api.spotify.com/v1/audio-analysis/5ca7B7Qi2gpzPELK9lBab0,208889,4,Naturally Recurring,Finding Calmness,['background music'],41.0
1284,0.458,0.5710000000000001,4,-6.739,1,0.0949,0.535,0.000305,0.0846,0.586,110.013,audio_features,42ZrMq4BKsWDrrbMnMRYaK,spotify:track:42ZrMq4BKsWDrrbMnMRYaK,https://api.spotify.com/v1/tracks/42ZrMq4BKsWDrrbMnMRYaK,https://api.spotify.com/v1/audio-analysis/42ZrMq4BKsWDrrbMnMRYaK,297000,4,Kanye West,Donda,"['chicago rap', 'rap']",90.0
1285,0.429,0.661,11,-7.227,1,0.0281,0.00239,0.000121,0.234,0.285,173.372,audio_features,3AJwUDP919kvQ9QcozQPxg,spotify:track:3AJwUDP919kvQ9QcozQPxg,https://api.spotify.com/v1/tracks/3AJwUDP919kvQ9QcozQPxg,https://api.spotify.com/v1/audio-analysis/3AJwUDP919kvQ9QcozQPxg,266773,4,Coldplay,Parachutes,"['permanent wave', 'pop']",88.0
1286,0.54,0.0386,0,-18.665,1,0.0546,0.995,0.953,0.103,0.473,134.12,audio_features,02iKyyvlc3gZ8jLY04Mva1,spotify:track:02iKyyvlc3gZ8jLY04Mva1,https://api.spotify.com/v1/tracks/02iKyyvlc3gZ8jLY04Mva1,https://api.spotify.com/v1/audio-analysis/02iKyyvlc3gZ8jLY04Mva1,121750,3,Trond Asker,Falling Forward,[],11.0
1287,0.476,0.659,8,-10.74,0,0.0765,0.0472,0.271,0.311,0.477,114.092,audio_features,3IPzaFpZSz4krTIvCPKQIo,spotify:track:3IPzaFpZSz4krTIvCPKQIo,https://api.spotify.com/v1/tracks/3IPzaFpZSz4krTIvCPKQIo,https://api.spotify.com/v1/audio-analysis/3IPzaFpZSz4krTIvCPKQIo,217895,3,Josephin Bovién,Cherry Boy,"['danish modern jazz', 'scandinavian r&b']",15.0
1288,0.261,0.0257,1,-25.711,1,0.0406,0.956,0.878,0.111,0.0795,72.323,audio_features,6nx6oC4HgnZOxC4dgsPiIU,spotify:track:6nx6oC4HgnZOxC4dgsPiIU,https://api.spotify.com/v1/tracks/6nx6oC4HgnZOxC4dgsPiIU,https://api.spotify.com/v1/audio-analysis/6nx6oC4HgnZOxC4dgsPiIU,158424,5,Delle Alpi,Falling Stars,['atmosphere'],40.0
1289,0.729,0.675,2,-5.62,0,0.0415,0.53,0.0,0.0985,0.332,116.016,audio_features,6Ju28M6P8Y8sLjBgWjyUUD,spotify:track:6Ju28M6P8Y8sLjBgWjyUUD,https://api.spotify.com/v1/tracks/6Ju28M6P8Y8sLjBgWjyUUD,https://api.spotify.com/v1/audio-analysis/6Ju28M6P8Y8sLjBgWjyUUD,214667,4,Florence + The Machine,High As Hope,"['baroque pop', 'pop', 'uk alternative pop']",74.0
1290,0.713,0.8240000000000001,3,-7.168,1,0.0393,0.106,8.03e-05,0.13,0.6960000000000001,120.028,audio_features,3yqJGfvXtPZLiWHVeLWtm8,spotify:track:3yqJGfvXtPZLiWHVeLWtm8,https://api.spotify.com/v1/tracks/3yqJGfvXtPZLiWHVeLWtm8,https://api.spotify.com/v1/audio-analysis/3yqJGfvXtPZLiWHVeLWtm8,207240,4,Ron Pope,Atlanta,"['acoustic pop', 'neo mellow', 'piano rock', 'pop rock', 'viral pop']",54.0
1291,0.809,0.756,1,-4.506,1,0.331,0.0272,0.0,0.203,0.421,162.157,audio_features,4ldUVJm1Fn8wJXZG61NhMv,spotify:track:4ldUVJm1Fn8wJXZG61NhMv,https://api.spotify.com/v1/tracks/4ldUVJm1Fn8wJXZG61NhMv,https://api.spotify.com/v1/audio-analysis/4ldUVJm1Fn8wJXZG61NhMv,155846,4,Branco,TREND,['danish pop'],58.0
1292,0.517,0.492,5,-8.05,1,0.0272,0.0275,3.19e-05,0.0873,0.455,138.585,audio_features,2KrN3MCNztKcSleZgHEj83,spotify:track:2KrN3MCNztKcSleZgHEj83,https://api.spotify.com/v1/tracks/2KrN3MCNztKcSleZgHEj83,https://api.spotify.com/v1/audio-analysis/2KrN3MCNztKcSleZgHEj83,245173,4,Mumford & Sons,Sigh No More,"['modern folk rock', 'stomp and holler', 'uk americana']",71.0
1293,0.596,0.546,2,-7.993,1,0.0496,0.132,0.0,0.0956,0.204,139.091,audio_features,5Jqo99jKKbaSYKQ7P0SM54,spotify:track:5Jqo99jKKbaSYKQ7P0SM54,https://api.spotify.com/v1/tracks/5Jqo99jKKbaSYKQ7P0SM54,https://api.spotify.com/v1/audio-analysis/5Jqo99jKKbaSYKQ7P0SM54,180482,4,Burhan G,Et Barn Af Jul,['danish pop'],55.0
1294,0.777,0.662,7,-8.393,1,0.27,0.536,4.61e-06,0.593,0.634,111.13,audio_features,3DlgDXIYtnWtJKiB8bZQMv,spotify:track:3DlgDXIYtnWtJKiB8bZQMv,https://api.spotify.com/v1/tracks/3DlgDXIYtnWtJKiB8bZQMv,https://api.spotify.com/v1/audio-analysis/3DlgDXIYtnWtJKiB8bZQMv,201733,4,Saba,Bucket List Project,"['chicago rap', 'hip hop', 'rap', 'underground hip hop']",63.0
1295,0.809,0.876,6,-6.504,1,0.0602,0.0192,8.76e-05,0.372,0.835,118.982,audio_features,417n6UbUWOdel5iXcROCd0,spotify:track:417n6UbUWOdel5iXcROCd0,https://api.spotify.com/v1/tracks/417n6UbUWOdel5iXcROCd0,https://api.spotify.com/v1/audio-analysis/417n6UbUWOdel5iXcROCd0,221875,4,Jazmine Sullivan,Price Tags (feat. Anderson .Paak),"['alternative r&b', 'dance pop', 'hip pop', 'neo soul', 'pop', 'pop r&b', 'r&b', 'rap', 'urban contemporary']",63.0
1296,0.78,0.6890000000000001,7,-5.668,1,0.141,0.0368,9.69e-06,0.0698,0.642,115.042,audio_features,1xzi1Jcr7mEi9K2RfzLOqS,spotify:track:1xzi1Jcr7mEi9K2RfzLOqS,https://api.spotify.com/v1/tracks/1xzi1Jcr7mEi9K2RfzLOqS,https://api.spotify.com/v1/audio-analysis/1xzi1Jcr7mEi9K2RfzLOqS,225389,4,Beyoncé,RENAISSANCE,"['dance pop', 'pop', 'r&b']",86.0
1297,0.728,0.602,1,-6.388,0,0.0374,0.19,0.0017,0.55,0.556,121.975,audio_features,7MhDzdVwaGUkuB3G2CFcJ0,spotify:track:7MhDzdVwaGUkuB3G2CFcJ0,https://api.spotify.com/v1/tracks/7MhDzdVwaGUkuB3G2CFcJ0,https://api.spotify.com/v1/audio-analysis/7MhDzdVwaGUkuB3G2CFcJ0,243547,4,eee gee,Winning,[],31.0
1298,0.349,0.432,6,-10.112,1,0.098,0.882,0.000289,0.121,0.422,83.358,audio_features,24gUpWaCcp2g3ZRDKfsKZP,spotify:track:24gUpWaCcp2g3ZRDKfsKZP,https://api.spotify.com/v1/tracks/24gUpWaCcp2g3ZRDKfsKZP,https://api.spotify.com/v1/audio-analysis/24gUpWaCcp2g3ZRDKfsKZP,150584,4,Lord Siva,Lys,"['danish hip hop', 'danish pop']",49.0
1299,0.673,0.729,6,-4.879,1,0.0496,0.083,0.0,0.1,0.675,122.023,audio_features,2Xy1UIVfOlukyye6Fd0wrI,spotify:track:2Xy1UIVfOlukyye6Fd0wrI,https://api.spotify.com/v1/tracks/2Xy1UIVfOlukyye6Fd0wrI,https://api.spotify.com/v1/audio-analysis/2Xy1UIVfOlukyye6Fd0wrI,169672,4,Sam Feldt,Follow Me,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'pop edm', 'tropical house']",71.0
1300,0.557,0.558,7,-8.797,1,0.0463,0.471,0.0,0.0957,0.22,119.787,audio_features,3RpwjGzgb8QAuOnZbdDZZs,spotify:track:3RpwjGzgb8QAuOnZbdDZZs,https://api.spotify.com/v1/tracks/3RpwjGzgb8QAuOnZbdDZZs,https://api.spotify.com/v1/audio-analysis/3RpwjGzgb8QAuOnZbdDZZs,250067,4,The Japanese House,Good at Falling,"['electropop', 'indie pop', 'indie poptimism', 'indietronica', 'modern dream pop', 'pop', 'vapor soul']",56.0
1301,0.438,0.559,3,-6.321,1,0.0357,0.752,0.0,0.117,0.335,73.711,audio_features,5ADiBCflX34Ica9QY8B6p4,spotify:track:5ADiBCflX34Ica9QY8B6p4,https://api.spotify.com/v1/tracks/5ADiBCflX34Ica9QY8B6p4,https://api.spotify.com/v1/audio-analysis/5ADiBCflX34Ica9QY8B6p4,245565,4,Sofia Karlberg,Let It Go - Single,"['post-teen pop', 'viral pop']",53.0
1302,0.585,0.291,2,-10.738,1,0.0735,0.833,0.0,0.0537,0.6960000000000001,77.611,audio_features,5w5qlaujBlgCnKIvkhxGZv,spotify:track:5w5qlaujBlgCnKIvkhxGZv,https://api.spotify.com/v1/tracks/5w5qlaujBlgCnKIvkhxGZv,https://api.spotify.com/v1/audio-analysis/5w5qlaujBlgCnKIvkhxGZv,152533,4,Nat King Cole,Nat King Cole,"['adult standards', 'vocal jazz']",74.0
1303,0.392,0.6900000000000001,4,-7.188,0,0.151,0.636,0.0,0.246,0.555,70.885,audio_features,1oKQXGq2QgQm2IxOEf83pA,spotify:track:1oKQXGq2QgQm2IxOEf83pA,https://api.spotify.com/v1/tracks/1oKQXGq2QgQm2IxOEf83pA,https://api.spotify.com/v1/audio-analysis/1oKQXGq2QgQm2IxOEf83pA,146187,4,Navy Blue,Higher Self,"['alternative hip hop', 'boom bap', 'jazz rap']",48.0
1304,0.735,0.546,9,-6.229,1,0.0461,0.12,0.0,0.215,0.548,95.992,audio_features,4MSNnej8lK3TEeiXtNCxBn,spotify:track:4MSNnej8lK3TEeiXtNCxBn,https://api.spotify.com/v1/tracks/4MSNnej8lK3TEeiXtNCxBn,https://api.spotify.com/v1/audio-analysis/4MSNnej8lK3TEeiXtNCxBn,205987,4,Sondre Justad,En anna mæ,"['nordnorsk musikk', 'norwegian indie', 'norwegian pop', 'norwegian singer-songwriter', 'talentkonkurranse']",48.0
1305,0.561,0.111,8,-15.11,0,0.0324,0.871,0.205,0.103,0.0607,148.191,audio_features,2Iyfw8YfKruAagJwGc4G07,spotify:track:2Iyfw8YfKruAagJwGc4G07,https://api.spotify.com/v1/tracks/2Iyfw8YfKruAagJwGc4G07,https://api.spotify.com/v1/audio-analysis/2Iyfw8YfKruAagJwGc4G07,191352,4,Tom Rosenthal,The Pleasant Trees,"['british singer-songwriter', 'pop']",68.0
1306,0.52,0.731,6,-5.338,0,0.0557,0.342,0.00101,0.311,0.662,173.93,audio_features,4Dvkj6JhhA12EX05fT7y2e,spotify:track:4Dvkj6JhhA12EX05fT7y2e,https://api.spotify.com/v1/tracks/4Dvkj6JhhA12EX05fT7y2e,https://api.spotify.com/v1/audio-analysis/4Dvkj6JhhA12EX05fT7y2e,167303,4,Harry Styles,Harry's House,['pop'],89.0
1307,0.578,0.5740000000000001,2,-6.209,1,0.0454,0.196,0.0,0.083,0.301,174.152,audio_features,0kN8xEmgMW9mh7UmDYHlJP,spotify:track:0kN8xEmgMW9mh7UmDYHlJP,https://api.spotify.com/v1/tracks/0kN8xEmgMW9mh7UmDYHlJP,https://api.spotify.com/v1/audio-analysis/0kN8xEmgMW9mh7UmDYHlJP,261240,4,Bruno Mars,24K Magic,"['dance pop', 'pop']",87.0
1308,0.493,0.302,5,-12.478,1,0.0289,0.0404,0.834,0.107,0.157,107.425,audio_features,74BfFG9qR85KXxN49esFVA,spotify:track:74BfFG9qR85KXxN49esFVA,https://api.spotify.com/v1/tracks/74BfFG9qR85KXxN49esFVA,https://api.spotify.com/v1/audio-analysis/74BfFG9qR85KXxN49esFVA,150667,4,Harold Faltermeyer,Top Gun: Maverick,,
1309,0.707,0.594,4,-5.753,1,0.0505,0.131,1.1100000000000002e-05,0.176,0.591,93.963,audio_features,3gBxgiGUKt2tQM893X3b67,spotify:track:3gBxgiGUKt2tQM893X3b67,https://api.spotify.com/v1/tracks/3gBxgiGUKt2tQM893X3b67,https://api.spotify.com/v1/audio-analysis/3gBxgiGUKt2tQM893X3b67,212112,4,Hugo Helmig,Juvenile,['danish pop'],44.0
1310,0.611,0.486,7,-12.271,1,0.133,0.526,0.0664,0.0808,0.873,178.718,audio_features,7H6lTSdK33pBFUwNbXCxX3,spotify:track:7H6lTSdK33pBFUwNbXCxX3,https://api.spotify.com/v1/tracks/7H6lTSdK33pBFUwNbXCxX3,https://api.spotify.com/v1/audio-analysis/7H6lTSdK33pBFUwNbXCxX3,328500,4,Sylvia Striplin,Late Night Tales: Another Late Night - Zero 7,,
1311,0.708,0.309,6,-19.536,1,0.144,0.428,0.87,0.0843,0.451,74.99,audio_features,6QOVWoZUD3IEszbfO46mYW,spotify:track:6QOVWoZUD3IEszbfO46mYW,https://api.spotify.com/v1/tracks/6QOVWoZUD3IEszbfO46mYW,https://api.spotify.com/v1/audio-analysis/6QOVWoZUD3IEszbfO46mYW,77600,4,Sarcastic Sounds,I Don't Love You Anymore,"['lo-fi chill', 'sad lo-fi']",64.0
1312,0.271,0.714,7,-5.124,1,0.0329,0.392,0.0,0.115,0.239,94.158,audio_features,5rfT032kGmLvbxZzfHlu5D,spotify:track:5rfT032kGmLvbxZzfHlu5D,https://api.spotify.com/v1/tracks/5rfT032kGmLvbxZzfHlu5D,https://api.spotify.com/v1/audio-analysis/5rfT032kGmLvbxZzfHlu5D,202347,3,Neutral Milk Hotel,In the Aeroplane Over the Sea,"['alternative rock', 'anti-folk', 'chamber pop', 'elephant 6', 'indie pop', 'indie rock', 'lo-fi']",55.0
1313,0.72,0.668,9,-7.928,1,0.0269,0.0652,0.00664,0.0789,0.768,123.007,audio_features,1BV0m40U0M4t1SLIsDnwZl,spotify:track:1BV0m40U0M4t1SLIsDnwZl,https://api.spotify.com/v1/tracks/1BV0m40U0M4t1SLIsDnwZl,https://api.spotify.com/v1/audio-analysis/1BV0m40U0M4t1SLIsDnwZl,280027,4,James Blunt,All the Lost Souls,"['neo mellow', 'pop', 'pop rock']",69.0
1314,0.39,0.534,0,-9.575,1,0.0709,0.0807,0.0,0.184,0.244,92.047,audio_features,2CIYemjFXdmCWpJnfbtrD6,spotify:track:2CIYemjFXdmCWpJnfbtrD6,https://api.spotify.com/v1/tracks/2CIYemjFXdmCWpJnfbtrD6,https://api.spotify.com/v1/audio-analysis/2CIYemjFXdmCWpJnfbtrD6,198765,4,Khalid,New Normal,"['pop', 'pop r&b']",85.0
1315,0.61,0.723,11,-7.177,0,0.272,0.451,0.0,0.121,0.5670000000000001,98.343,audio_features,6mvSmSL2bPSbwb1L094sp4,spotify:track:6mvSmSL2bPSbwb1L094sp4,https://api.spotify.com/v1/tracks/6mvSmSL2bPSbwb1L094sp4,https://api.spotify.com/v1/audio-analysis/6mvSmSL2bPSbwb1L094sp4,168268,4,Burhan G,DANS (BURHAN G X TOBIAS RAHIM X CARL KNAST),['danish pop'],55.0
1316,0.649,0.748,0,-7.154,1,0.0532,0.386,3.9500000000000005e-05,0.319,0.338,159.898,audio_features,46wbdcRBbei6jGTAdZML5I,spotify:track:46wbdcRBbei6jGTAdZML5I,https://api.spotify.com/v1/tracks/46wbdcRBbei6jGTAdZML5I,https://api.spotify.com/v1/audio-analysis/46wbdcRBbei6jGTAdZML5I,191514,4,Murro,ikke mere i morgen,[],26.0
1317,0.494,0.544,4,-5.364,1,0.233,0.63,0.0,0.0708,0.777,73.83,audio_features,7p2TdWoV8ERM5NrsqE6eN9,spotify:track:7p2TdWoV8ERM5NrsqE6eN9,https://api.spotify.com/v1/tracks/7p2TdWoV8ERM5NrsqE6eN9,https://api.spotify.com/v1/audio-analysis/7p2TdWoV8ERM5NrsqE6eN9,135200,4,FLAVA,Megalomania,[],13.0
1318,0.709,0.718,2,-4.292,1,0.0514,0.064,0.0,0.124,0.5750000000000001,93.886,audio_features,5XyuDEHlbWCXXIgAh8bftU,spotify:track:5XyuDEHlbWCXXIgAh8bftU,https://api.spotify.com/v1/tracks/5XyuDEHlbWCXXIgAh8bftU,https://api.spotify.com/v1/audio-analysis/5XyuDEHlbWCXXIgAh8bftU,187442,4,Karl William,Alene,['danish pop'],38.0
1319,0.467,0.608,10,-7.846999999999999,1,0.0707,0.0909,8.83e-05,0.125,0.108,80.957,audio_features,6kWxIqQDsKFYCJGbU4AjCX,spotify:track:6kWxIqQDsKFYCJGbU4AjCX,https://api.spotify.com/v1/tracks/6kWxIqQDsKFYCJGbU4AjCX,https://api.spotify.com/v1/audio-analysis/6kWxIqQDsKFYCJGbU4AjCX,211400,4,The Weeknd,After Hours,"['canadian contemporary r&b', 'canadian pop', 'pop']",93.0
